species,individual_id,group_id,age,sex,habitat,individual_body_mass_g,max_adult_body_mass_g,resting_metabolic_rate,taxonomic.class,tissue,grouped_tissue,diet.type,food_type,No_animals,length_trial_days,lipid_extracted,source.iso.13C,source.iso.13C_error,source.iso.15N,source.iso.15N_error,delta13C,delta_13C_error,delta15N,delta_15N_error,error_type,citation,Notes,Data_type,Co_author,Co_author_email,email_worked,reply_received,data_received,data_input,follow_up_needed,priority,further_notes,,,,,,,
Enhydra_lutris_nereis,3,3,adult,female,marine_aquatic,,943.25,67.278,mammalia,vibrissae,keratin,carnivore,fish,1,30,no,-18,,9.9,,3,,5.7,,,"Tyrrell, L, P., Newsome, S. D., Fogel, M, L., Viens, M., Bowden, R., Murray M, J (2013) Vibrissae growth rates and trophic discrimination factors in captive southern sea otters (Enhydra lutris nereis). J Mammal. 94 (2), 331-338. doi: 10.1644/12-MAMM-A-035.1",,Rosa,Dr. Luke P. Tyrrell,ltyrr002@plattsburgh.edu,yes,yes,yes,yes,no,low,,,,,,,,
Enhydra_lutris_nereis,4,4,adult,female,marine_aquatic,,943.25,67.278,mammalia,vibrissae,keratin,carnivore,fish,1,30,yes,-17.1,,10.9,,2.1,,4.5,,,"Tyrrell, L, P., Newsome, S. D., Fogel, M, L., Viens, M., Bowden, R., Murray M, J (2013) Vibrissae growth rates and trophic discrimination factors in captive southern sea otters (Enhydra lutris nereis). J Mammal. 94 (2), 331-338. doi: 10.1644/12-MAMM-A-035.1",,Joy,Dr. Luke P. Tyrrell,ltyrr002@plattsburgh.edu,yes,yes,yes,yes,no,low,,,,,,,,
Enhydra_lutris_nereis,4,4,adult,female,marine_aquatic,,943.25,67.278,mammalia,vibrissae,keratin,carnivore,fish,1,30,no,-17.5,,10.2,,2.5,,5.2,,,"Tyrrell, L, P., Newsome, S. D., Fogel, M, L., Viens, M., Bowden, R., Murray M, J (2013) Vibrissae growth rates and trophic discrimination factors in captive southern sea otters (Enhydra lutris nereis). J Mammal. 94 (2), 331-338. doi: 10.1644/12-MAMM-A-035.1",,Joy,Dr. Luke P. Tyrrell,ltyrr002@plattsburgh.edu,yes,yes,yes,yes,no,low,,,,,,,,
Enhydra_lutris_nereis,5,5,adult,female,marine_aquatic,,943.25,67.278,mammalia,vibrissae,keratin,carnivore,fish,1,30,yes,-17.6,,10.4,,2.5,,5.1,,,"Tyrrell, L, P., Newsome, S. D., Fogel, M, L., Viens, M., Bowden, R., Murray M, J (2013) Vibrissae growth rates and trophic discrimination factors in captive southern sea otters (Enhydra lutris nereis). J Mammal. 94 (2), 331-338. doi: 10.1644/12-MAMM-A-035.1",,Toola,Dr. Luke P. Tyrrell,ltyrr002@plattsburgh.edu,yes,yes,yes,yes,no,low,,,,,,,,
Enhydra_lutris_nereis,5,5,adult,female,marine_aquatic,,943.25,67.278,mammalia,vibrissae,keratin,carnivore,fish,1,30,no,-18.1,,9.8,,3,,5.7,,,"Tyrrell, L, P., Newsome, S. D., Fogel, M, L., Viens, M., Bowden, R., Murray M, J (2013) Vibrissae growth rates and trophic discrimination factors in captive southern sea otters (Enhydra lutris nereis). J Mammal. 94 (2), 331-338. doi: 10.1644/12-MAMM-A-035.1",,Toola,Dr. Luke P. Tyrrell,ltyrr002@plattsburgh.edu,yes,yes,yes,yes,no,low,,,,,,,,
Enhydra_lutris_nereis,6,6,juvenile,female,marine_aquatic,,943.25,67.278,mammalia,vibrissae,keratin,carnivore,fish,1,30,yes,-17.9,,10.3,,3,,5,,,"Tyrrell, L, P., Newsome, S. D., Fogel, M, L., Viens, M., Bowden, R., Murray M, J (2013) Vibrissae growth rates and trophic discrimination factors in captive southern sea otters (Enhydra lutris nereis). J Mammal. 94 (2), 331-338. doi: 10.1644/12-MAMM-A-035.1",,Kit,Dr. Luke P. Tyrrell,ltyrr002@plattsburgh.edu,yes,yes,yes,yes,no,low,,,,,,,,
Enhydra_lutris_nereis,6,6,juvenile,female,marine_aquatic,,943.25,67.278,mammalia,vibrissae,keratin,carnivore,fish,1,30,no,-18.5,,9.7,,3.6,,5.6,,,"Tyrrell, L, P., Newsome, S. D., Fogel, M, L., Viens, M., Bowden, R., Murray M, J (2013) Vibrissae growth rates and trophic discrimination factors in captive southern sea otters (Enhydra lutris nereis). J Mammal. 94 (2), 331-338. doi: 10.1644/12-MAMM-A-035.1",,Kit,Dr. Luke P. Tyrrell,ltyrr002@plattsburgh.edu,yes,yes,yes,yes,no,low,,,,,,,,
Homo_sapiens,1,1,adult,male,terrestrial,,62035,,mammalia,blood,blood,omnivore,na,11,30,no,,,5.5,1.2,,,8.9,,sd,"O' Connell, T., Kneale, C., Tasevska, N., Kuhnle, G (2012) The diet-body offset in human nitrogen isotopic values: A controlled dietary study. American Journal of Physical Anthropology. 149(3),:426-434. doi:10.1002/ajpa.22140",controlled experiment,individual level,Dr. Tamsin C. O' Connell,tco21@cam.ac.uk,na,na,na,na,na,,,,,,,,,
Homo_sapiens,2,2,adult,male,terrestrial,,62035,,mammalia,blood,blood,omnivore,na,11,30,no,,,4.6,1,,,7.5,,sd,"O' Connell, T., Kneale, C., Tasevska, N., Kuhnle, G (2012) The diet-body offset in human nitrogen isotopic values: A controlled dietary study. American Journal of Physical Anthropology. 149(3),:426-434. doi:10.1002/ajpa.22140",controlled experiment,individual level,Dr. Tamsin C. O' Connell,tco21@cam.ac.uk,na,na,na,na,na,,,,,,,,,
Homo_sapiens,3,3,adult,female,terrestrial,,62035,,mammalia,blood,blood,omnivore,na,11,30,no,,,5,0.8,,,8.4,,sd,"O' Connell, T., Kneale, C., Tasevska, N., Kuhnle, G (2012) The diet-body offset in human nitrogen isotopic values: A controlled dietary study. American Journal of Physical Anthropology. 149(3),:426-434. doi:10.1002/ajpa.22140",controlled experiment,individual level,Dr. Tamsin C. O' Connell,tco21@cam.ac.uk,na,na,na,na,na,,,,,,,,,
Homo_sapiens,4,4,adult,female,terrestrial,,62035,,mammalia,blood,blood,omnivore,na,11,30,no,,,5.3,1.1,,,7.8,,sd,"O' Connell, T., Kneale, C., Tasevska, N., Kuhnle, G (2012) The diet-body offset in human nitrogen isotopic values: A controlled dietary study. American Journal of Physical Anthropology. 149(3),:426-434. doi:10.1002/ajpa.22140",controlled experiment,individual level,Dr. Tamsin C. O' Connell,tco21@cam.ac.uk,na,na,na,na,na,,,,,,,,,
Homo_sapiens,5,5,adult,male,terrestrial,,62035,,mammalia,blood,blood,omnivore,na,11,30,no,,,4.4,1,,,8,,sd,"O' Connell, T., Kneale, C., Tasevska, N., Kuhnle, G (2012) The diet-body offset in human nitrogen isotopic values: A controlled dietary study. American Journal of Physical Anthropology. 149(3),:426-434. doi:10.1002/ajpa.22140",controlled experiment,individual level,Dr. Tamsin C. O' Connell,tco21@cam.ac.uk,na,na,na,na,na,,,,,,,,,
Homo_sapiens,6,6,adult,female,terrestrial,,62035,,mammalia,blood,blood,omnivore,na,11,30,no,,,5,1.4,,,8.2,,sd,"O' Connell, T., Kneale, C., Tasevska, N., Kuhnle, G (2012) The diet-body offset in human nitrogen isotopic values: A controlled dietary study. American Journal of Physical Anthropology. 149(3),:426-434. doi:10.1002/ajpa.22140",controlled experiment,individual level,Dr. Tamsin C. O' Connell,tco21@cam.ac.uk,na,na,na,na,na,,,,,,,,,
Homo_sapiens,7,7,adult,male,terrestrial,,62035,,mammalia,blood,blood,omnivore,na,11,30,no,,,4.5,1.1,,,7.8,,sd,"O' Connell, T., Kneale, C., Tasevska, N., Kuhnle, G (2012) The diet-body offset in human nitrogen isotopic values: A controlled dietary study. American Journal of Physical Anthropology. 149(3),:426-434. doi:10.1002/ajpa.22140",controlled experiment,individual level,Dr. Tamsin C. O' Connell,tco21@cam.ac.uk,na,na,na,na,na,,,,,,,,,
Homo_sapiens,8,8,adult,female,terrestrial,,62035,,mammalia,blood,blood,omnivore,na,11,30,no,,,4.5,1,,,8.9,,sd,"O' Connell, T., Kneale, C., Tasevska, N., Kuhnle, G (2012) The diet-body offset in human nitrogen isotopic values: A controlled dietary study. American Journal of Physical Anthropology. 149(3),:426-434. doi:10.1002/ajpa.22140",controlled experiment,individual level,Dr. Tamsin C. O' Connell,tco21@cam.ac.uk,na,na,na,na,na,,,,,,,,,
Homo_sapiens,9,9,adult,male,terrestrial,,62035,,mammalia,blood,blood,omnivore,na,11,30,no,,,4.9,1.2,,,8.6,,sd,"O' Connell, T., Kneale, C., Tasevska, N., Kuhnle, G (2012) The diet-body offset in human nitrogen isotopic values: A controlled dietary study. American Journal of Physical Anthropology. 149(3),:426-434. doi:10.1002/ajpa.22140",controlled experiment,individual level,Dr. Tamsin C. O' Connell,tco21@cam.ac.uk,na,na,na,na,na,,,,,,,,,
Homo_sapiens,10,10,adult,female,terrestrial,,62035,,mammalia,blood,blood,omnivore,na,11,30,no,,,4.7,0.7,,,8.1,,sd,"O' Connell, T., Kneale, C., Tasevska, N., Kuhnle, G (2012) The diet-body offset in human nitrogen isotopic values: A controlled dietary study. American Journal of Physical Anthropology. 149(3),:426-434. doi:10.1002/ajpa.22140",controlled experiment,individual level,Dr. Tamsin C. O' Connell,tco21@cam.ac.uk,na,na,na,na,na,,,,,,,,,
Homo_sapiens,11,11,adult,female,terrestrial,,62035,,mammalia,blood,blood,omnivore,na,11,30,no,,,5.4,1.3,,,8.1,,sd,"O' Connell, T., Kneale, C., Tasevska, N., Kuhnle, G (2012) The diet-body offset in human nitrogen isotopic values: A controlled dietary study. American Journal of Physical Anthropology. 149(3),:426-434. doi:10.1002/ajpa.22140",controlled experiment,individual level,Dr. Tamsin C. O' Connell,tco21@cam.ac.uk,na,na,na,na,na,,,,,,,,,
Ovis_aries,,1,adult,,terrestrial,,110000,,mammalia,,,herbivore,pellet,6,21,,,,,,,,,,sd,"Cheng, L., Nicol, A. M., Dewhurst, R. J., and Edwards, G, R. (2013) The effects of dietary nitrogen to water-soluble carbohydrate ratio on isotopic fractionation and partitioning of nitrogen in non-lactating sheep. Animal, 7:8, 1274_1279 doi:10.1017/S175173111300031",wont open to recheck,,,,,,,,,,,,,,,,,
Bubo_scandiacus,1,1,adult,male,terrestrial,,1954,-0.305,aves,blood,blood,carnivore,mice,4,54,no,-19.1,,9.7,,0.5,,1.9,,sd,"Therrien, J. F., Fitzgerald, G., Gauthier, G., & B?ty, J. (2011). Diet–tissue discrimination factors of carbon and nitrogen stable isotopes in blood of Snowy Owl (Bubo scandiacus). Canadian Journal of Zoology, 89(4), 343-347.",controlled experiment,individual level,Dr. Jean-Francois Therrien,jean-francois.therrien.3@ulaval.ca,na,na,na,na,na,,,,,,,,,
Bubo_scandiacus,2,1,adult,male,terrestrial,,1954,-0.305,aves,blood,blood,carnivore,mice,4,54,no,-19.2,,9.7,,0.4,,1.9,,sd,"Therrien, J. F., Fitzgerald, G., Gauthier, G., & B?ty, J. (2011). Diet–tissue discrimination factors of carbon and nitrogen stable isotopes in blood of Snowy Owl (Bubo scandiacus). Canadian Journal of Zoology, 89(4), 343-347.",controlled experiment,individual level,Dr. Jean-Francois Therrien,jean-francois.therrien.3@ulaval.ca,na,na,na,na,na,,,,,,,,,
Bubo_scandiacus,3,1,adult,male,terrestrial,,1954,-0.305,aves,blood,blood,carnivore,mice,4,54,no,-19.9,,9.4,,-0.3,,1.6,,sd,"Therrien, J. F., Fitzgerald, G., Gauthier, G., & B?ty, J. (2011). Diet–tissue discrimination factors of carbon and nitrogen stable isotopes in blood of Snowy Owl (Bubo scandiacus). Canadian Journal of Zoology, 89(4), 343-347.",controlled experiment,individual level,Dr. Jean-Francois Therrien,jean-francois.therrien.3@ulaval.ca,na,na,na,na,na,,,,,,,,,
Bubo_scandiacus,4,1,adult,female,terrestrial,,1954,-0.305,aves,blood,blood,carnivore,mice,4,54,no,-19.2,,9.9,,0.4,,2.1,,sd,"Therrien, J. F., Fitzgerald, G., Gauthier, G., & B?ty, J. (2011). Diet–tissue discrimination factors of carbon and nitrogen stable isotopes in blood of Snowy Owl (Bubo scandiacus). Canadian Journal of Zoology, 89(4), 343-347.",controlled experiment,individual level,Dr. Jean-Francois Therrien,jean-francois.therrien.3@ulaval.ca,na,na,na,na,na,,,,,,,,,
Phoca_vitulina,,1,mix,,marine_aquatic,,94283.33,73.29,mammalia,serum,blood,carnivore,pellet,11,60,no,-18,0.6,16.3,0.4,1.5,0.9,3.8,0.5,sd,"Germain, L. R., McCarthy, M. D., Koch, P. L. and Harvey, J. T. (2012), Stable carbon and nitrogen isotopes in multiple tissues of wild and captive harbor seals (Phoca vitulina) off the California coast. Marine Mammal Science, 28: 542_560. doi:10.1111/j.1748-7692.2011.00516.x",controlled experiment,aggregated into mean,Prof. Randa E. Roland,lroland@ucsc.edu,yes,no,no,no,yes,low,,,,,,,,
Phoca_vitulina,,1,mix,,marine_aquatic,,94283.33,73.29,mammalia,muscle,muscle,carnivore,pellet,11,60,yes,-16.8,0.9,14.1,0.8,2.6,1.2,1.6,1,sd,"Germain, L. R., McCarthy, M. D., Koch, P. L. and Harvey, J. T. (2012), Stable carbon and nitrogen isotopes in multiple tissues of wild and captive harbor seals (Phoca vitulina) off the California coast. Marine Mammal Science, 28: 542_560. doi:10.1111/j.17",controlled experiment,aggregated into mean,Prof. Randa E. Roland,lroland@ucsc.edu,yes,no,no,no,yes,low,,,,,,,,
Phoca_vitulina,,1,mix,,marine_aquatic,,94283.33,73.29,mammalia,muscle,muscle,carnivore,pellet,11,60,no,-17.4,0.5,14.4,0.9,2,0.9,1.9,1.1,sd,"Germain, L. R., McCarthy, M. D., Koch, P. L. and Harvey, J. T. (2012), Stable carbon and nitrogen isotopes in multiple tissues of wild and captive harbor seals (Phoca vitulina) off the California coast. Marine Mammal Science, 28: 542_560. doi:10.1111/j.17",controlled experiment,aggregated into mean,Prof. Randa E. Roland,lroland@ucsc.edu,yes,no,no,no,yes,low,,,,,,,,
Phoca_vitulina,,1,mix,,marine_aquatic,,94283.33,73.29,mammalia,blubber,blubber,carnivore,pellet,11,60,no,-23,0.5,19,1.3,-3.5,0.9,6.5,1.2,sd,"Germain, L. R., McCarthy, M. D., Koch, P. L. and Harvey, J. T. (2012), Stable carbon and nitrogen isotopes in multiple tissues of wild and captive harbor seals (Phoca vitulina) off the California coast. Marine Mammal Science, 28: 542_560. doi:10.1111/j.17",controlled experiment,aggregated into mean,Prof. Randa E. Roland,lroland@ucsc.edu,yes,no,no,no,yes,low,,,,,,,,
Phoca_vitulina,,1,mix,,marine_aquatic,,94283.33,73.29,mammalia,blubber,blubber,carnivore,pellet,11,60,yes,-18.3,1,16.7,1.1,1.1,1,4.2,1.7,sd,"Germain, L. R., McCarthy, M. D., Koch, P. L. and Harvey, J. T. (2012), Stable carbon and nitrogen isotopes in multiple tissues of wild and captive harbor seals (Phoca vitulina) off the California coast. Marine Mammal Science, 28: 542_560. doi:10.1111/j.17",controlled experiment,aggregated into mean,Prof. Randa E. Roland,lroland@ucsc.edu,yes,no,no,no,yes,low,,,,,,,,
Peromyscus_leucopus,,1,mix,,terrestrial,,22.3,,mammalia,liver,fastorgans,herbivore,corn,,,,-10.9,0.2,2.3,0.1,,,,,sd,"deMots, R. L., Novak, J. M., Gaines, K. F., Gregor, A. J., Romanek, C. S., & Soluk, D. A. (2010). Tissue–diet discrimination factors and turnover of stable carbon and nitrogen isotopes in white-footed mice (Peromyscus leucopus). Canadian Journal of Zoology, 88(10), 961-967.",controlled experiment,aggregated into mean,Prof. Rachel L. Demots,rachel.demots@usd.edu,yes,no,no,no,yes,low,,,,,,,,
Peromyscus_leucopus,,1,mix,,terrestrial,,22.3,,mammalia,muscle,muscle,herbivore,corn,,,,-10.9,0.2,2.3,0.1,,,,,sd,"deMots, R. L., Novak, J. M., Gaines, K. F., Gregor, A. J., Romanek, C. S., & Soluk, D. A. (2010). Tissue–diet discrimination factors and turnover of stable carbon and nitrogen isotopes in white-footed mice (Peromyscus leucopus). Canadian Journal of Zoology, 88(10), 961-967.",controlled experiment,aggregated into mean,Prof. Rachel L. Demots,rachel.demots@usd.edu,yes,no,no,no,yes,low,,,,,,,,
Peromyscus_leucopus,,1,mix,,terrestrial,,22.3,,mammalia,blood,blood,herbivore,corn,,,,-10.9,0.2,2.3,0.1,,,,,sd,"deMots, R. L., Novak, J. M., Gaines, K. F., Gregor, A. J., Romanek, C. S., & Soluk, D. A. (2010). Tissue–diet discrimination factors and turnover of stable carbon and nitrogen isotopes in white-footed mice (Peromyscus leucopus). Canadian Journal of Zoology, 88(10), 961-967.",controlled experiment,aggregated into mean,Prof. Rachel L. Demots,rachel.demots@usd.edu,yes,no,no,no,yes,low,,,,,,,,
Peromyscus_leucopus,,1,mix,,terrestrial,,22.3,,mammalia,hair,keratin,herbivore,corn,,,,-10.9,0.2,2.3,0.1,,,,,sd,"deMots, R. L., Novak, J. M., Gaines, K. F., Gregor, A. J., Romanek, C. S., & Soluk, D. A. (2010). Tissue–diet discrimination factors and turnover of stable carbon and nitrogen isotopes in white-footed mice (Peromyscus leucopus). Canadian Journal of Zoology, 88(10), 961-967.",controlled experiment,aggregated into mean,Prof. Rachel L. Demots,rachel.demots@usd.edu,yes,no,no,no,yes,low,,,,,,,,
Peromyscus_maniculatus,,1,adult,,terrestrial,,22.3,,mammalia,blood,blood,omnivore,pellet,,133,no,-19.7,0.2,5.9,0.2,-0.2,,2.3,,sd,"Miller, J. F., Millar, J. S., & Longstaffe, F. J. (2008). Carbon-and nitrogen-isotope tissue–diet discrimination and turnover rates in deer mice, Peromyscus maniculatus. Canadian journal of Zoology, 86(7), 685-691.",controlled experiment,aggregated into mean,Dr. J.F Miller,jmille68@uwo.ca,yes,yes,no,no,maybe (said to remind him if he doesn't send data on in september),high,emailed again to remind on 16/09/2020,,,,,,,
Peromyscus_maniculatus,,1,adult,,terrestrial,,22.3,,mammalia,liver,fastorgans,omnivore,pellet,,133,no,-20.2,0.1,7,0.1,-0.8,,3.4,,sd,"Miller, J. F., Millar, J. S., & Longstaffe, F. J. (2008). Carbon-and nitrogen-isotope tissue–diet discrimination and turnover rates in deer mice, Peromyscus maniculatus. Canadian journal of Zoology, 86(7), 685-691.",controlled experiment,aggregated into mean,Dr. J.F Miller,jmille68@uwo.ca,yes,yes,no,no,maybe (said to remind him if he doesn't send data on in september),high,emailed again to remind on 16/09/2020,,,,,,,
Peromyscus_maniculatus,,1,adult,,terrestrial,,22.3,,mammalia,muscle,muscle,omnivore,pellet,,133,no,-20.1,0.1,6.1,0.3,-0.7,,2.5,,sd,"Miller, J. F., Millar, J. S., & Longstaffe, F. J. (2008). Carbon-and nitrogen-isotope tissue–diet discrimination and turnover rates in deer mice, Peromyscus maniculatus. Canadian journal of Zoology, 86(7), 685-691.",controlled experiment,aggregated into mean,Dr. J.F Miller,jmille68@uwo.ca,yes,yes,no,no,maybe (said to remind him if he doesn't send data on in september),high,emailed again to remind on 16/09/2020,,,,,,,
Peromyscus_maniculatus,,1,adult,,terrestrial,,22.3,,mammalia,hair,keratin,omnivore,pellet,,133,no,-19.1,0.1,6.9,0.2,0.3,,3.3,,sd,"Miller, J. F., Millar, J. S., & Longstaffe, F. J. (2008). Carbon-and nitrogen-isotope tissue–diet discrimination and turnover rates in deer mice, Peromyscus maniculatus. Canadian journal of Zoology, 86(7), 685-691.",controlled experiment,aggregated into mean,Dr. J.F Miller,jmille68@uwo.ca,yes,yes,no,no,maybe (said to remind him if he doesn't send data on in september),high,emailed again to remind on 16/09/2020,,,,,,,
Peromyscus_maniculatus,,2,adult,female,terrestrial,,22.3,,mammalia,milk,,omnivore,pellet,,133,no,-20.5,0.1,5.5,0.1,-1.1,,1.9,,sd,"Miller, J. F., Millar, J. S., & Longstaffe, F. J. (2008). Carbon-and nitrogen-isotope tissue–diet discrimination and turnover rates in deer mice, Peromyscus maniculatus. Canadian journal of Zoology, 86(7), 685-691.",controlled experiment,aggregated into mean,Dr. J.F Miller,jmille68@uwo.ca,yes,yes,no,no,maybe (said to remind him if he doesn't send data on in september),high,emailed again to remind on 16/09/2020,,,,,,,
Rangifer_tarandus,1,1,adult,male,terrestrial,,101250,119.66,mammalia,plasma,blood,herbivore,pellet,8,77,yes,-25,,8,,3.6,,4.3,,sd,"Halley, D. J., Minagawa, M., Nieminen, M., & Gaare, E. (2010). Diet: tissue stable isotope fractionation of carbon and nitrogen in blood plasma and whole blood of male reindeer Rangifer tarandus. Polar biology, 33(10), 1303-1309.",controlled experiment,individual level,Dr. Duncan Halley,duncan.halley@nina.no,na,na,na,na,na,,,,,,,,,
Rangifer_tarandus,2,1,adult,male,terrestrial,,101250,119.66,mammalia,plasma,blood,herbivore,pellet,8,77,yes,-25,,8,,3.6,,4.3,,sd,"Halley, D. J., Minagawa, M., Nieminen, M., & Gaare, E. (2010). Diet: tissue stable isotope fractionation of carbon and nitrogen in blood plasma and whole blood of male reindeer Rangifer tarandus. Polar biology, 33(10), 1303-1309.",controlled experiment,individual level,Dr. Duncan Halley,duncan.halley@nina.no,na,na,na,na,na,,,,,,,,,
Rangifer_tarandus,3,1,adult,male,terrestrial,,101250,119.66,mammalia,plasma,blood,herbivore,pellet,8,77,yes,-25.1,,7.8,,3.5,,4.1,,sd,"Halley, D. J., Minagawa, M., Nieminen, M., & Gaare, E. (2010). Diet: tissue stable isotope fractionation of carbon and nitrogen in blood plasma and whole blood of male reindeer Rangifer tarandus. Polar biology, 33(10), 1303-1309.",controlled experiment,individual level,Dr. Duncan Halley,duncan.halley@nina.no,na,na,na,na,na,,,,,,,,,
Rangifer_tarandus,4,1,adult,male,terrestrial,,101250,119.66,mammalia,plasma,blood,herbivore,pellet,8,77,yes,-25.1,,7.8,,3.5,,4.1,,sd,"Halley, D. J., Minagawa, M., Nieminen, M., & Gaare, E. (2010). Diet: tissue stable isotope fractionation of carbon and nitrogen in blood plasma and whole blood of male reindeer Rangifer tarandus. Polar biology, 33(10), 1303-1309.",controlled experiment,individual level,Dr. Duncan Halley,duncan.halley@nina.no,na,na,na,na,na,,,,,,,,,
Rangifer_tarandus,5,1,adult,male,terrestrial,,101250,119.66,mammalia,plasma,blood,herbivore,pellet,8,77,yes,-25.2,,8.5,,3.4,,4.8,,sd,"Halley, D. J., Minagawa, M., Nieminen, M., & Gaare, E. (2010). Diet: tissue stable isotope fractionation of carbon and nitrogen in blood plasma and whole blood of male reindeer Rangifer tarandus. Polar biology, 33(10), 1303-1309.",controlled experiment,individual level,Dr. Duncan Halley,duncan.halley@nina.no,na,na,na,na,na,,,,,,,,,
Rangifer_tarandus,6,1,adult,male,terrestrial,,101250,119.66,mammalia,plasma,blood,herbivore,pellet,8,77,yes,-25,,7.9,,3.6,,4.2,,sd,"Halley, D. J., Minagawa, M., Nieminen, M., & Gaare, E. (2010). Diet: tissue stable isotope fractionation of carbon and nitrogen in blood plasma and whole blood of male reindeer Rangifer tarandus. Polar biology, 33(10), 1303-1309.",controlled experiment,individual level,Dr. Duncan Halley,duncan.halley@nina.no,na,na,na,na,na,,,,,,,,,
Rangifer_tarandus,7,1,adult,male,terrestrial,,101250,119.66,mammalia,plasma,blood,herbivore,pellet,8,77,yes,-25.1,,7.7,,3.5,,4,,sd,"Halley, D. J., Minagawa, M., Nieminen, M., & Gaare, E. (2010). Diet: tissue stable isotope fractionation of carbon and nitrogen in blood plasma and whole blood of male reindeer Rangifer tarandus. Polar biology, 33(10), 1303-1309.",controlled experiment,individual level,Dr. Duncan Halley,duncan.halley@nina.no,na,na,na,na,na,,,,,,,,,
Rangifer_tarandus,8,1,adult,male,terrestrial,,101250,119.66,mammalia,plasma,blood,herbivore,pellet,8,77,yes,-25.4,,7.8,,3.2,,4.1,,sd,"Halley, D. J., Minagawa, M., Nieminen, M., & Gaare, E. (2010). Diet: tissue stable isotope fractionation of carbon and nitrogen in blood plasma and whole blood of male reindeer Rangifer tarandus. Polar biology, 33(10), 1303-1309.",controlled experiment,individual level,Dr. Duncan Halley,duncan.halley@nina.no,na,na,na,na,na,,,,,,,,,
Rangifer_tarandus,1,2,adult,male,terrestrial,,101250,119.66,mammalia,blood,blood,herbivore,pellet,8,92,yes,-24.6,,6.4,,4,,2.7,,sd,"Halley, D. J., Minagawa, M., Nieminen, M., & Gaare, E. (2010). Diet: tissue stable isotope fractionation of carbon and nitrogen in blood plasma and whole blood of male reindeer Rangifer tarandus. Polar biology, 33(10), 1303-1309.",controlled experiment,individual level,Dr. Duncan Halley,duncan.halley@nina.no,na,na,na,na,na,,,,,,,,,
